"points","all_attributes","date_day_period","date_day_nswprice","date_day_nswdemand","date_day_vicprice","date_day_vicdemand","date_day_transfer","date_period_nswprice","date_period_nswdemand","date_period_vicprice","date_period_vicdemand","date_period_transfer","date_nswprice_nswdemand","date_nswprice_vicprice","date_nswprice_vicdemand","date_nswprice_transfer","date_nswdemand_vicprice","date_nswdemand_vicdemand","date_nswdemand_transfer","date_vicprice_vicdemand","date_vicprice_transfer","date_vicdemand_transfer","day_period_nswprice","day_period_nswdemand","day_period_vicprice","day_period_vicdemand","day_period_transfer","day_nswprice_nswdemand","day_nswprice_vicprice","day_nswprice_vicdemand","day_nswprice_transfer","day_nswdemand_vicprice","day_nswdemand_vicdemand","day_nswdemand_transfer","day_vicprice_vicdemand","day_vicprice_transfer","day_vicdemand_transfer","period_nswprice_nswdemand","period_nswprice_vicprice","period_nswprice_vicdemand","period_nswprice_transfer","period_nswdemand_vicprice","period_nswdemand_vicdemand","period_nswdemand_transfer","period_vicprice_vicdemand","period_vicprice_transfer","period_vicdemand_transfer","nswprice_nswdemand_vicprice","nswprice_nswdemand_vicdemand","nswprice_nswdemand_transfer","nswprice_vicprice_vicdemand","nswprice_vicprice_transfer","nswprice_vicdemand_transfer","nswdemand_vicprice_vicdemand","nswdemand_vicprice_transfer","nswdemand_vicdemand_transfer","vicprice_vicdemand_transfer"
"48","0.4999999999999999","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.13888888888888887","0.23842592592592593","0.22916666666666669","0.22916666666666669","0.22916666666666669","0.140625","0.08806818181818182","0.08806818181818182","0.08806818181818182","0.25156641604010027","0.25156641604010027","0.25156641604010027","0.22916666666666663","0.22916666666666663","0.22916666666666663","0.4999999999999999","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.16145833333333337","0.1388888888888889","0.1388888888888889","0.1388888888888889","0.23842592592592593","0.23842592592592593","0.23842592592592593","0.22916666666666669","0.22916666666666669","0.22916666666666669","0.140625","0.140625","0.140625","0.08806818181818182","0.08806818181818182","0.08806818181818182","0.25156641604010027","0.25156641604010027","0.25156641604010027","0.22916666666666663"
"96","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.2152777777777778","0.5284722222222222","0.4791666666666667","0.4791666666666667","0.4791666666666667","0.171875","0.11931818181818181","0.11931818181818181","0.11931818181818181","0.484375182565972","0.484375182565972","0.48437518256597206","0.47916666666666663","0.47916666666666663","0.47916666666666663","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.2760416666666666","0.2152777777777778","0.2152777777777778","0.2152777777777778","0.5284722222222223","0.5284722222222223","0.5284722222222222","0.4791666666666667","0.4791666666666667","0.4791666666666667","0.171875","0.171875","0.171875","0.11931818181818181","0.11931818181818181","0.11931818181818181","0.484375182565972","0.484375182565972","0.484375182565972","0.47916666666666663"
"144","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.65625","0.31688988095238096","0.29166666666666663","0.29166666666666663","0.2916666666666667","0.6629464285714285","0.6589781746031746","0.6589781746031746","0.6589781746031745","0.1616934783053204","0.1616934783053204","0.1616934783053204","0.04166666666666666","0.04166666666666666","0.04166666666666666","0.5","0.5","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.5989583333333333","0.6562500000000001","0.6562500000000001","0.65625","0.3168898809523809","0.3168898809523809","0.31688988095238096","0.2916666666666667","0.29166666666666663","0.2916666666666667","0.6629464285714287","0.6629464285714287","0.6629464285714285","0.6589781746031746","0.6589781746031746","0.6589781746031746","0.1616934783053204","0.1616934783053204","0.16169347830532038","0.04166666666666666"
"192","0.5","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.59375","0.6510416666666667","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.35148809523809527","0.2721908939014202","0.2721908939014202","0.2721908939014202","0.4720220690615427","0.4720220690615427","0.4720220690615427","0.5416666666666667","0.5416666666666667","0.5416666666666667","0.5","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.6093749999999999","0.59375","0.59375","0.59375","0.6510416666666666","0.6510416666666666","0.6510416666666666","0.6666666666666667","0.6666666666666666","0.6666666666666667","0.3514880952380952","0.3514880952380952","0.3514880952380952","0.2721908939014202","0.2721908939014202","0.2721908939014202","0.4720220690615427","0.4720220690615427","0.4720220690615427","0.5416666666666667"
"240","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.28645833333333337","0.3836805555555556","0.39583333333333337","0.39583333333333337","0.39583333333333337","0.28541666666666665","0.2521929824561403","0.2521929824561403","0.2521929824561403","0.236601430976431","0.236601430976431","0.236601430976431","0.0625","0.0625","0.0625","0.5","0.5","0.5","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.34375","0.2864583333333333","0.2864583333333333","0.28645833333333337","0.38368055555555564","0.38368055555555564","0.3836805555555556","0.39583333333333337","0.39583333333333337","0.39583333333333337","0.28541666666666665","0.28541666666666665","0.28541666666666665","0.2521929824561403","0.2521929824561403","0.2521929824561403","0.236601430976431","0.23660143097643097","0.236601430976431","0.0625"
"288","0.4999999999999999","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.34374999999999994","0.5089285714285714","0.6041666666666667","0.6041666666666667","0.6041666666666666","0.25","0.23958333333333331","0.23958333333333331","0.23958333333333331","0.3106841856060606","0.3106841856060606","0.3106841856060606","0.39583333333333337","0.39583333333333337","0.39583333333333337","0.49999999999999994","0.49999999999999994","0.5","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.36458333333333326","0.34374999999999994","0.34374999999999994","0.34374999999999994","0.5089285714285714","0.5089285714285714","0.5089285714285714","0.6041666666666666","0.6041666666666667","0.6041666666666667","0.25","0.25","0.24999999999999997","0.23958333333333331","0.23958333333333331","0.23958333333333331","0.3106841856060606","0.3106841856060606","0.3106841856060606","0.39583333333333337"
"336","0.4999999999999999","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.20075231481481481","0.13116319444444446","0.10416666666666669","0.10416666666666669","0.10416666666666667","0.20505050505050504","0.2144150152439024","0.2144150152439024","0.2144150152439024","0.19143629807692308","0.19143629807692308","0.19143629807692308","0.0625","0.0625","0.0625","0.5","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.2013888888888889","0.20075231481481481","0.20075231481481481","0.20075231481481481","0.13116319444444446","0.13116319444444446","0.13116319444444446","0.10416666666666669","0.10416666666666669","0.10416666666666669","0.205050505050505","0.205050505050505","0.20505050505050504","0.2144150152439024","0.2144150152439024","0.2144150152439024","0.19143629807692306","0.19143629807692308","0.19143629807692308","0.0625"
"384","0.5","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.4097222222222222","0.3883680555555556","0.39583333333333337","0.39583333333333337","0.39583333333333337","0.17323345057720058","0.19373306233062332","0.19373306233062332","0.19373306233062332","0.13470219017094018","0.13470219017094018","0.13470219017094018","0.14583333333333334","0.14583333333333334","0.14583333333333334","0.5","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.4248263888888889","0.4097222222222222","0.4097222222222222","0.4097222222222222","0.3883680555555556","0.3883680555555556","0.3883680555555556","0.3958333333333333","0.39583333333333337","0.39583333333333326","0.1732334505772006","0.1732334505772006","0.17323345057720058","0.19373306233062332","0.19373306233062332","0.19373306233062332","0.13470219017094018","0.13470219017094018","0.13470219017094018","0.14583333333333334"
"432","0.5","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.16443452380952378","0.2366319444444445","0.12499999999999999","0.12499999999999999","0.125","0.10495411706349207","0.02315705128205129","0.02315705128205129","0.02315705128205129","0.13708457341269842","0.13708457341269842","0.13708457341269842","0.04166666666666666","0.04166666666666666","0.04166666666666666","0.5","0.5000000000000001","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.2569444444444445","0.16443452380952378","0.16443452380952378","0.16443452380952378","0.23663194444444446","0.23663194444444446","0.2366319444444445","0.12499999999999999","0.12499999999999999","0.12499999999999999","0.10495411706349206","0.10495411706349206","0.10495411706349207","0.02315705128205129","0.02315705128205129","0.02315705128205129","0.13708457341269842","0.13708457341269842","0.13708457341269842","0.04166666666666666"
"480","0.4999999999999999","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.2967427248677249","0.42708333333333326","0.3333333333333333","0.3333333333333333","0.33333333333333337","0.2877976190476191","0.19236492673992672","0.19236492673992672","0.19236492673992672","0.2332155257936508","0.2332155257936508","0.2332155257936508","0.20833333333333331","0.20833333333333331","0.20833333333333331","0.5","0.5000000000000001","0.49999999999999994","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.41406249999999983","0.2967427248677249","0.2967427248677249","0.2967427248677249","0.42708333333333326","0.42708333333333326","0.42708333333333326","0.3333333333333334","0.3333333333333333","0.33333333333333337","0.2877976190476191","0.2877976190476191","0.2877976190476191","0.19236492673992672","0.19236492673992672","0.19236492673992672","0.2332155257936508","0.2332155257936508","0.2332155257936508","0.20833333333333331"
